stop_id,stop_name,stop_lat,stop_lon
НАЧАЛО С. ГОЛЯНОВЦИ,1651,42.825882,23.242414
ПРОМИШЛЕНА ЗОНА ГОРНИ ЛОЗЕН,1652,42.614542,23.460358
ПРОМИШЛЕНА ЗОНА ГОРНИ ЛОЗЕН,1653,42.613645,23.461337
ПРОМИШЛЕНА ЗОНА,1654,42.729499,23.382431
ПРОМИШЛЕНА ЗОНА,1655,42.729498,23.382264
КРАЯ С. ДОБРОСЛАВЦИ,1656,42.82781,23.284856
КРАЯ С. ДОБРОСЛАВЦИ,1657,42.827603,23.284792
ЕЗЕРОТО,1658,42.706083,23.473752
ЕЗЕРОТО,1659,42.706334,23.473594
СТРАННОПРИЕМНИЦАТА,1660,42.61424,23.501214
КРАЯ НА С. ЖЕЛЕЗНИЦА - ПО ЖЕЛАНИЕ,1661,42.529233,23.364426
КРАЯ НА С. ЖЕЛЕЗНИЦА - ПО ЖЕЛАНИЕ,1662,42.528956,23.364091
НАЧАЛО С. ЖЕЛЯВА,1663,42.738175,23.607091
НАЧАЛО С. ЖЕЛЯВА,1664,42.738241,23.607169
УЛ. ЦАР ИВАН ШИШМАН,1665,42.579563,23.4182
УЛ. ЦАР ИВАН ШИШМАН,1666,42.579591,23.41806
УЛ. ВЕСКО ВЕСЕЛИНОВ,1667,42.790432,23.44503
УЛ. ВЕСКО ВЕСЕЛИНОВ,1668,42.790315,23.445099
УЛ. ЛИПА,1669,42.686209,23.165825
УЛ. ЛИПА,1670,42.686081,23.165494
УЛ. СПОРТИСТ - ПО ЖЕЛАНИЕ,1671,42.786835,23.306607
УЛ. СПОРТИСТ - ПО ЖЕЛАНИЕ,1672,42.78623,23.307272
СТОПАНСТВО МИХАЙЛОВО - ПО ЖЕЛАНИЕ,1673,42.70059,23.125972
СТОПАНСТВО МИХАЙЛОВО - ПО ЖЕЛАНИЕ,1674,42.700572,23.125847
НАЧАЛО С. МРАМОР - ПО ЖЕЛАНИЕ,1675,42.779492,23.274004
НАЧАЛО С. МРАМОР - ПО ЖЕЛАНИЕ,1676,42.779012,23.274171
УЛ. 19,1677,42.602015,23.165945
УЛ. 19,1678,42.602133,23.165798
НАЧАЛО С. ПОДГУМЕР - ПО ЖЕЛАНИЕ,1679,42.797699,23.398123
НАЧАЛО С. ПОДГУМЕР - ПО ЖЕЛАНИЕ,1680,42.797596,23.397889
УЛ. ПРИЛЕП,1681,42.69689,23.217978
УЛ. ПРИЛЕП,1682,42.696994,23.218711
НАЧАЛО КВ. ТРЕБИЧ - ПО ЖЕЛАНИЕ,1683,42.771348,23.315666
НАЧАЛО КВ. ТРЕБИЧ - ПО ЖЕЛАНИЕ,1684,42.771697,23.315848
ПРОМИШЛЕНА ЗОНА,1685,42.731784,23.229773
ПРОМИШЛЕНА ЗОНА,1686,42.73142,23.228607
МОСТА НА ЛЕСНОВСКА РЕКА,1687,42.733405,23.466037
МОСТА НА ЛЕСНОВСКА РЕКА,1688,42.732747,23.46615
МОСТА НА ЛЕСНОВСКА РЕКА,1689,42.732676,23.466436
МОСТА НА ЛЕСНОВСКА РЕКА,1690,42.733044,23.465461
УНСС,1691,42.652413,23.34744
УНСС,1692,42.651849,23.348729
СТУДЕНТСКИ ГРАД,1693,42.646826,23.346609
СТУДЕНТСКИ ГРАД,1694,42.646562,23.346452
Ж.К. ИЗТОК,1695,42.671998,23.363894
Ж.К. ИЗТОК,1696,42.671512,23.364052
СУ СВ. КЛИМЕНТ ОХРИДСКИ,1697,42.694303,23.335411
СУ СВ. КЛИМЕНТ ОХРИДСКИ,1698,42.694722,23.334658
СУ СВ. КЛИМЕНТ ОХРИДСКИ,1699,42.694903,23.334938
СУ СВ. КЛИМЕНТ ОХРИДСКИ,1700,42.692201,23.335287
ПРОМИШЛЕНА ЗОНА КАЗИЧЕНЕ,1701,42.66767,23.447683
ПРОМИШЛЕНА ЗОНА КАЗИЧЕНЕ,1702,42.668078,23.447027
МАГАЗИН ВИТОША,1703,42.71332,23.248737
МАГАЗИН ВИТОША,1704,42.712158,23.247188
МАГАЗИН ВИТОША,1705,42.713141,23.247246
ПАЗАРА ОВЧА КУПЕЛ,1706,42.684273,23.24121
СУПЕРМАРКЕТ,1707,42.736713,23.515495
ПАЗАРА ОВЧА КУПЕЛ,1708,42.683845,23.241754
ТЪРГОВСКИ К-С ОБЕЛЯ,1709,42.742402,23.280784
ТЪРГОВСКИ К-С ОБЕЛЯ,1710,42.742291,23.281006
МАГАЗИН ВИТОША,1711,42.713155,23.248407
МАГАЗИН ВИТОША,1712,42.712214,23.247425
МОСТА НА СУХАТА РЕКА,1713,42.629296,23.333367
МОСТА НА СУХАТА РЕКА,1714,42.629622,23.33333
ОБЩИНА ЛЮЛИН,1715,42.715069,23.250457
ОБЩИНА ЛЮЛИН,1716,42.716425,23.250443
ОБЩИНА ЛЮЛИН,1717,42.715459,23.25061
ОБЩИНА ЛЮЛИН,1718,42.716397,23.251597
ОБЩИНА ЛЮЛИН,1719,42.716535,23.249882
СЪДЕБНА ПАЛАТА,1720,42.695982,23.318691
СЪДЕБНА ПАЛАТА,1721,42.69522,23.318378
ПГВАД,1722,42.72793,23.322799
ПГВАД,1723,42.728013,23.323811
ТЕАТЪР СОФИЯ,1724,42.695728,23.346519
ТЕАТЪР СОФИЯ,1725,42.696801,23.347239
ТЕАТЪР СОФИЯ,1726,42.696264,23.346038
ТЕАТЪР СОФИЯ,1727,42.696227,23.345946
ТЕАТЪР СОФИЯ,1728,42.696062,23.34755
ТЕЛЕВИЗИОННА КУЛА,1729,42.676402,23.343045
ТЕЛЕВИЗИОННА КУЛА,1730,42.677188,23.341141
ТЕЛЕВИЗИОННА КУЛА,1733,42.677835,23.34245
ТЕРСНАБ,1734,42.735584,23.329069
ТЕРСНАБ,1735,42.735602,23.328946
ПГ ПО ДИЗАЙН ЕЛИСАВЕТА ВАЗОВА,1736,42.680567,23.306819
ПГ ПО ДИЗАЙН ЕЛИСАВЕТА ВАЗОВА,1737,42.680925,23.307327
ПГ ПО ДИЗАЙН ЕЛИСАВЕТА ВАЗОВА,1738,42.680974,23.307658
ПГ ПО ДИЗАЙН ЕЛИСАВЕТА ВАЗОВА,1739,42.680825,23.306532
ТЕХНИЧЕСКИ УНИВЕРСИТЕТ,1740,42.65665,23.359054
ТЕХНИЧЕСКИ УНИВЕРСИТЕТ,1743,42.657638,23.359255
УЛ. ПОДПОР.ЙОРДАН ТОДОРОВ,1744,42.672687,23.406272
УЛ. ПОДПОР.ЙОРДАН ТОДОРОВ,1745,42.673493,23.405177
ТЕЦ СОФИЯ,1747,42.717128,23.320256
ТЕЦ СОФИЯ,1748,42.716706,23.32072
ТЕЦ ИЗТОК,1749,42.650982,23.413901
ТЕЦ ИЗТОК,1750,42.650599,23.41372
ПП УСПЕХ,1751,42.731599,23.253358
ПП УСПЕХ,1752,42.73223,23.252708
УЛ. ВИТИНЯ,1753,42.708424,23.369672
УЛ. ВИТИНЯ,1754,42.708759,23.369176
ОБЩИНА КРЕМИКОВЦИ,1755,42.736234,23.486525
ОБЩИНА КРЕМИКОВЦИ,1756,42.736081,23.486374
ТОЛЕВА МАХАЛА,1757,42.749315,23.221458
ТОЛЕВА МАХАЛА,1758,42.74999,23.220429
115-ТИ ПОЩЕНСКИ КЛОН,1759,42.632455,23.380418
115-ТИ ПОЩЕНСКИ КЛОН,1760,42.631765,23.380314
ТПК ХЕМУС,1761,42.7345,23.328326
ТПК ХЕМУС,1762,42.734198,23.327978
ПГХМБТ ПРОФ. П. РАЙКОВ,1763,42.732342,23.312233
ПГХМБТ ПРОФ. П. РАЙКОВ,1764,42.732466,23.3121
УЛ. ТРАКИЙСКА МОГИЛА,1765,42.78376,23.394917
УЛ. ТРАКИЙСКА МОГИЛА,1766,42.783545,23.394537
УЛ. АКАЦИЯ - ПО ЖЕЛАНИЕ,1767,42.649173,23.251561
ПЪТЕН ВЪЗЕЛ ЯНА - ПО ЖЕЛАНИЕ,1768,42.722677,23.541655
ПЪТЕН ВЪЗЕЛ ЯНА - ПО ЖЕЛАНИЕ,1769,42.722668,23.542327
УЛ. АКАЦИЯ - ПО ЖЕЛАНИЕ,1770,42.649059,23.251548
ТРД,1771,42.753697,23.273215
ТРД,1772,42.753269,23.273488
16-ТИ ДКЦ,1773,42.738606,23.506744
16-ТИ ДКЦ,1774,42.738679,23.506578
КВ. ТРИЪГЪЛНИКА,1775,42.719431,23.309557
КВ. ТРИЪГЪЛНИКА,1776,42.71934,23.309228
КВ. ТРИЪГЪЛНИКА,1777,42.719626,23.309219
КВ. ТРИЪГЪЛНИКА,1778,42.719727,23.309184
ТРИЪГЪЛНИКА КВ. ГОРУБЛЯНЕ,1779,42.64186,23.402717
ТРИЪГЪЛНИКА КВ. ГОРУБЛЯНЕ,1780,42.641972,23.402755
ТРИЪГЪЛНИКА Ж.К. ЛЮЛИН,1781,42.725341,23.264749
БУЛ. ПАНЧО ВЛАДИГЕРОВ,1782,42.724061,23.257796
ТРИЪГЪЛНИКА Ж.К. ЛЮЛИН,1783,42.72475,23.265519
ТРЪНСКА МАХАЛА,1784,42.668817,23.425326
ТРЪНСКА МАХАЛА,1785,42.668261,23.424671
С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,1786,42.594453,23.160842
ТУРМАЧКА МАХАЛА,1787,42.479563,23.411375
ТЪРГОВСКИ Ц-Р ЛЮЛИН,1788,42.71856,23.253458
ТЪРГОВСКИ Ц-Р ЛЮЛИН,1789,42.718054,23.2534
УЛ. 10,1790,42.63457,23.303736
УЛ. 10,1791,42.634221,23.30421
УЛ. 2,1792,42.742971,23.272973
УЛ. 2,1793,42.742889,23.27301
УЛ. 3,1794,42.713077,23.402926
УЛ. 3,1795,42.713152,23.402936
УЛ. ДЕМОКРАЦИЯ,1796,42.68403,23.163706
УЛ. ДЕМОКРАЦИЯ,1797,42.684087,23.163636
УЛ. 308,1798,42.718537,23.246493
УЛ. 308,1799,42.718219,23.246787
УЛ. ИВАН АНДОНОВ,1800,42.657156,23.310961
УЛ. ИВАН АНДОНОВ,1801,42.657329,23.310172
УЛ. 5,1802,42.635369,23.299415
УЛ. 5,1803,42.635334,23.300009
УЛ. 507,1804,42.692009,23.382777
УЛ. 507,1805,42.691619,23.382167
УЛ. 6-ТИ СЕПТЕМВРИ,1806,42.686537,23.324264
УЛ. 6-ТИ СЕПТЕМВРИ,1807,42.684321,23.325929
УЛ. 6-ТИ СЕПТЕМВРИ,1808,42.684859,23.325287
УЛ. 605,1809,42.71449,23.253821
УЛ. 605,1810,42.715083,23.252886
УЛ. 61,1811,42.71034,23.402836
УЛ. 61,1812,42.710522,23.402844
УЛ. 640,1813,42.68109,23.244782
УЛ. 640,1814,42.680312,23.246045
УЛ. 9,1815,42.742891,23.26898
УЛ. 9 - ПО ЖЕЛАНИЕ,1816,42.634675,23.353929
УЛ. 9,1817,42.742962,23.269981
УЛ. 9 - ПО ЖЕЛАНИЕ,1818,42.635016,23.353929
УЛ. АЛЕКСАНДЪР ЖЕНДОВ,1819,42.677746,23.355825
УЛ. АЛЕКСАНДЪР ЖЕНДОВ,1820,42.677331,23.355905
УЛ. АЛЕКО КОНСТАНТИНОВ,1821,42.696352,23.349264
УЛ. АЛЕКО КОНСТАНТИНОВ,1822,42.696438,23.349532
УЛ. АЛЕКСАНДЪР ЖЕНДОВ,1823,42.680995,23.356778
УЛ. АЛЕКСАНДЪР ЖЕНДОВ,1824,42.680662,23.357159
УЛ. АНГЕЛ ВОЙВОДА,1825,42.707949,23.357364
УЛ. АНГЕЛ ВОЙВОДА,1826,42.70661,23.358008
УЛ. ЛАЗАРОПОЛЕ,1827,42.663245,23.245633
УЛ. ЛАЗАРОПОЛЕ,1828,42.663653,23.246418
УЛ. АТАНАС УЗУНОВ,1829,42.689395,23.364333
УЛ. АТАНАС УЗУНОВ,1830,42.690795,23.363765
УЛ. БАБА ТОНКА - ПО ЖЕЛАНИЕ,1831,42.815507,23.352339
УЛ. БАБА ТОНКА - ПО ЖЕЛАНИЕ,1832,42.815238,23.352113
УЛ. БАЕВИЦА - ПО ЖЕЛАНИЕ,1833,42.648975,23.256246
УЛ. БАЕВИЦА - ПО ЖЕЛАНИЕ,1834,42.649126,23.256505
УЛ. БАЙКАЛ,1835,42.648292,23.264256
УЛ. БАЙКАЛ,1836,42.647982,23.264764
УЛ. БЕЛИ ДУНАВ,1838,42.73319,23.288405
УЛ. БЯЛАТА ЧЕШМА,1839,42.645869,23.245067
УЛ. БЕСАРАБИЯ,1840,42.706755,23.373866
УЛ. БЕСАРАБИЯ,1841,42.698478,23.37295
УЛ. БЕСАРАБИЯ,1842,42.706796,23.373504
УЛ. БЕСАРАБИЯ,1843,42.69951,23.375384
УЛ. БОРЯНА,1844,42.673421,23.25305
УЛ. БОРЯНА,1845,42.673886,23.252398
УЛ. БОЯН МАГЕСНИК,1846,42.694101,23.366295
УЛ. БОЯН МАГЕСНИК,1847,42.694055,23.366537
УЛ. БУРЯ,1848,42.669089,23.244112
УЛ. БУРЯ,1849,42.668585,23.244452
УЛ. БЪДЕЩЕ - ПО ЖЕЛАНИЕ,1850,42.811122,23.351023
УЛ. БЪДЕЩЕ - ПО ЖЕЛАНИЕ,1851,42.810286,23.350595
УЛ. БЪЛГАРСКИ ВОИН,1852,42.718809,23.223753
УЛ. БЪЛГАРСКИ ВОИН,1853,42.718861,23.223845
УЛ. СТАР БЕЛОВОДСКИ ПЪТ - ПО ЖЕЛАНИЕ,1854,42.647779,23.245624
УЛ. СТАР БЕЛОВОДСКИ ПЪТ - ПО ЖЕЛАНИЕ,1855,42.64726,23.247106
УЛ. БЯЛО МОРЕ,1856,42.699269,23.339726
УЛ. БЯЛО МОРЕ,1857,42.702277,23.338825
УЛ. БЯЛО МОРЕ,1858,42.699047,23.339166
УЛ. БЯЛО МОРЕ,1859,42.701859,23.339263
УЛ. ВАСИЛ КЪНЧЕВ,1860,42.71195,23.355064
УЛ. ВАСИЛ КЪНЧЕВ,1861,42.711401,23.353515
УЛ. ВАСИЛ КЪНЧЕВ,1862,42.705005,23.357606
УЛ. ВАСИЛ КЪНЧЕВ,1863,42.705279,23.359839
УЛ. ВАСИЛ ПЕТЛЕШКОВ,1864,42.705685,23.347799
УЛ. ВЕЛЧО АТАНАСОВ,1865,42.696419,23.360062
УЛ. ВЕЛЧО АТАНАСОВ,1866,42.696759,23.359673
УЛ. ВЕЛЧО АТАНАСОВ,1867,42.696069,23.361574
УЛ. ВИДИНИ КУЛИ,1868,42.705927,23.344888
УЛ. ВИТИНЯ,1869,42.705482,23.369634
УЛ. ВИТИНЯ,1870,42.700644,23.373994
УЛ. ВИТИНЯ,1871,42.705444,23.369168
УЛ. ВИТИНЯ,1872,42.700507,23.372171
УЛ. ВИТИНЯ,1873,42.700845,23.374329
УЛ. ВИТИНЯ,1874,42.700593,23.371876
УЛ. ВИХРЕН,1875,42.66531,23.275306
ЯЗ. МАЛО БУЧИНО,1876,42.697034,23.19107
ЯЗ. СУХОДОЛ,1877,42.705829,23.230268
УЛ. ВИХРЕН,1878,42.664733,23.274932
УЛ. ВИШНЕВА,1879,42.678498,23.333689
УЛ. ВИШНЕВА,1880,42.678258,23.333702
УЛ. ВИШОВГРАД,1881,42.712959,23.308207
УЛ. ВЛАДАЙСКО ВЪСТАНИЕ - ПО ЖЕЛАНИЕ,1882,42.654496,23.228863
УЛ. ВЛАДАЙСКО ВЪСТАНИЕ - ПО ЖЕЛАНИЕ,1883,42.654323,23.227609
УЛ. ВЪЗРОЖДЕНСКА,1884,42.723477,23.300706
УЛ. ВЪЗРОЖДЕНСКА,1885,42.723453,23.302033
УЛ. ГЕОРГИ РАКОВСКИ,1886,42.686731,23.322861
115-ТО ОУ,1887,42.722484,23.531035
115-ТО ОУ,1888,42.722197,23.530788
УЛ. ГЕН. АС. НИКОЛОВ,1889,42.720626,23.264382
УЛ. ГЕН. АС. НИКОЛОВ,1890,42.720798,23.265262
УЛ. ГЕН. АС. НИКОЛОВ,1891,42.7213,23.26444
УЛ. ГЕН. ВЛ. ДИНЧЕВ,1892,42.717941,23.273151
УЛ. ГЕН. ВЛ. ДИНЧЕВ,1893,42.717276,23.274152
УЛ. ГЕН. НИКОЛА ГЕНЕВ,1894,42.716234,23.268312
УЛ. ГЕН. НИКОЛА ГЕНЕВ,1895,42.715861,23.267728
УЛ. ГЕН. НИКОЛА ГЕНЕВ,1896,42.71943,23.263422
УЛ. ГЕН. НИКОЛА ГЕНЕВ,1897,42.718991,23.262762
УЛ. ГЕН. НИКОЛА ЖЕКОВ,1898,42.733609,23.308148
УЛ. ГЕН. НИКОЛА ЖЕКОВ,1899,42.733541,23.308838
УЛ. ГЕН. НИКОЛА ЖЕКОВ,1901,42.73411,23.308624
УЛ. ГЕН. ГУРКО,1902,42.689778,23.33079
УЛ. ГЕН. ГУРКО,1903,42.690596,23.332088
УЛ. ГЕО МИЛЕВ,1904,42.682582,23.362788
УЛ. ГЕО МИЛЕВ,1905,42.682183,23.362485
УЛ. Г. БЕНКОВСКИ,1906,42.758893,23.20515
УЛ. Г. БЕНКОВСКИ,1907,42.758775,23.205604
ПЛ. СЛАВЕЙКОВ,1908,42.69154,23.324809
ПЛ. СЛАВЕЙКОВ,1909,42.69134,23.325122
УЛ. ГИНЦИ,1910,42.708303,23.361085
УЛ. ГОЦЕ ДЕЛЧЕВ,1911,42.712719,23.274479
УЛ. ГОЦЕ ДЕЛЧЕВ,1912,42.712555,23.273866
УЛ. ГРАФ ИГНАТИЕВ,1913,42.686644,23.332017
УЛ. ГРАФ ИГНАТИЕВ,1914,42.68641,23.330028
УЛ. ГРОЗДЕН,1915,42.748569,23.319547
УЛ. ГРОЗДЕН,1916,42.748334,23.319244
МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН,1917,42.641923,23.3734
МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН,1918,42.640856,23.373939
МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН,1919,42.640543,23.372175
УЛ. ДАМЕ ГРУЕВ - ПО ЖЕЛАНИЕ,1920,42.695006,23.120767
УЛ. ДАМЕ ГРУЕВ - ПО ЖЕЛАНИЕ,1921,42.695103,23.120737
УЛ. ДАМЯНИЦА,1922,42.667109,23.250592
УЛ. ДАМЯНИЦА,1923,42.666498,23.249553
УЛ. ГЕОРГИ МИНЧЕВ,1924,42.689932,23.359013
УЛ. ДИМИТЪР ПЕТКОВ,1925,42.700045,23.299947
УЛ. ДИМИТЪР ПЕТКОВ,1926,42.699992,23.300584
УЛ. ДИМИТЪР ПЕТКОВ,1927,42.702793,23.300809
УЛ. ДИМИТЪР ПЕТКОВ,1928,42.702731,23.30144
УЛ. ДИМИТЪР ПЕШЕВ,1929,42.640307,23.413
УЛ. ДИМИТЪР ПЕШЕВ,1930,42.640414,23.413095
УЛ. ДОБРОТИЧ,1931,42.693487,23.282233
УЛ. ДОБРОТИЧ,1932,42.693023,23.281646
УЛ. ДОБРОТИЧ,1933,42.69335,23.282203
УЛ. ДОБРОТИЧ,1934,42.692698,23.28083
УЛ. ДОЙРАН,1935,42.678638,23.292205
УЛ. ДОЙРАН,1936,42.67835,23.290705
УЛ. ДРАВА,1937,42.717927,23.217905
УЛ. ДРАВА,1938,42.717818,23.217894
УЛ. ДУНАВ,1939,42.707875,23.329735
УЛ. ДУНАВ,1940,42.707851,23.329423
УЛ. СТАРА ПЛАНИНА,1942,42.711729,23.144349
УЛ. СТАРА ПЛАНИНА,1943,42.711687,23.144505
ЦЕНТРАЛЕН ГРОБИЩЕН ПАРК,1944,42.711139,23.332277
ЦЕНТРАЛЕН ГРОБИЩЕН ПАРК,1945,42.711427,23.332857
УЛ. ЗЛАТИЦА,1946,42.707298,23.35504
УЛ. ЗЛАТИЦА,1947,42.707482,23.353565
УЛ. ЗОГРАФСКИ МАНАСТИР,1948,42.706698,23.292195
УЛ. ЗОГРАФСКИ МАНАСТИР,1949,42.7063,23.293171
УЛ. ИВАН ЙОСИФОВ,1950,42.712644,23.303174
УЛ. ИВАН ЙОСИФОВ,1951,42.713752,23.304081
УЛ. ИВАН КРАЛИЧА,1952,42.737195,23.340306
УЛ. ИВАН КРАЛИЧА,1953,42.736804,23.339206
УЛ. ИВАН ЩЕРЕВ,1955,42.690385,23.371936
УЛ. ЛЮЛЯК - ПО ЖЕЛАНИЕ,1957,42.532452,23.365177
УЛ. ИЛИЯ БЕШКОВ,1958,42.662175,23.404713
УЛ. ИЛИЯ БЕШКОВ,1959,42.662158,23.404875
УЛ. ИНДИРА ГАНДИ,1960,42.709546,23.260386
УЛ. ИНДИРА ГАНДИ,1961,42.709589,23.259965
УЛ. ИСКЪР,1962,42.699532,23.329571
УЛ. ИСКЪР,1963,42.700139,23.329585
УЛ. ИСКЪР,1964,42.700917,23.333914
УЛ. ИСКЪР,1965,42.701691,23.333913
КВ. КИНОЦЕНТЪР,1966,42.649322,23.294305
КВ. КИНОЦЕНТЪР,1967,42.648699,23.294771
УЛ. ЙОСИФ ЩРОСМАЙЕР,1968,42.712282,23.300582
УЛ. ЙОСИФ ЩРОСМАЙЕР,1969,42.711701,23.301043
УЛ. ЙОСИФ ЩРОСМАЙЕР,1970,42.711549,23.300784
УЛ. ЙОСИФ ЩРОСМАЙЕР,1971,42.711801,23.300152
УЛ. КАЛИМАНЦИ,1972,42.690839,23.354502
УЛ. КАЛИМАНЦИ,1973,42.687225,23.365789
УЛ. КАЛИМАНЦИ,1974,42.687263,23.365927
УЛ. КАЛИМАНЦИ,1975,42.689983,23.353587
УЛ. КАМЕН АНДРЕЕВ,1976,42.695128,23.302301
УЛ. КАМЕН АНДРЕЕВ,1977,42.69547,23.30048
УЛ. КАМЕНОДЕЛСКА,1978,42.71524,23.341033
УЛ. КАП. Д. СПИСАРЕВСКИ,1979,42.672672,23.387892
УЛ. КАП. Д. СПИСАРЕВСКИ,1980,42.672758,23.387676
УЛ. КАП. В. ДАНАДЖИЕВ,1981,42.713844,23.245693
УЛ. КАП. В. ДАНАДЖИЕВ,1982,42.71454,23.244702
УЛ. КАП. Д. СПИСАРЕВСКИ,1983,42.673293,23.386288
УЛ. КАП. Д. СПИСАРЕВСКИ,1984,42.667404,23.385584
УЛ. КАП. Д. СПИСАРЕВСКИ,1985,42.668267,23.385097
УЛ. КАП. Д. СПИСАРЕВСКИ,1986,42.671636,23.386864
УЛ. КИРИЛ БЛАГОЕВ,1987,42.750877,23.32035
УЛ. КИРИЛ БЛАГОЕВ,1988,42.751077,23.320318
УЛ. КИРИЛ ХРИСТОВ,1989,42.769374,23.359365
УЛ. КИРИЛ ХРИСТОВ,1990,42.769565,23.359423
УЛ. КИТКАТА - ПО ЖЕЛАНИЕ,1991,42.687647,23.119178
УЛ. КИТКАТА - ПО ЖЕЛАНИЕ,1992,42.687491,23.119041
УЛ. КЛОКОТНИЦА,1993,42.708222,23.318105
УЛ. КЛОКОТНИЦА,1994,42.708624,23.318237
ПЛ. ГАРИБАЛДИ,1996,42.693767,23.322739
ПЛ. ГАРИБАЛДИ,1997,42.694337,23.322435
УЛ. КНЯЗ БОРИС I,1998,42.704722,23.322838
УЛ. КНЯЗ БОРИС I,1999,42.705391,23.322164
УЛ. КОЗЛОДУЙ,2000,42.706899,23.323771
УЛ. КОЗЛОДУЙ,2001,42.706998,23.32456
УЛ. КОЗЛОДУЙ,2002,42.707478,23.32319
УЛ. КОЗЛОДУЙ,2003,42.706964,23.323295
УЛ. КОНСТАНТИН БОДИН,2004,42.72545,23.291735
УЛ. КОНСТАНТИН БОДИН,2005,42.724906,23.292261
УЛ. КОСТЕНСКИ ВОДОПАД,2008,42.666161,23.299902
УЛ. КОСТЕНСКИ ВОДОПАД,2009,42.66568,23.302
УЛ. КОСТЕНСКИ ВОДОПАД,2010,42.666308,23.300332
УЛ. КОСТЕНСКИ ВОДОПАД,2011,42.667094,23.300421
УЛ. КРАКРА,2012,42.69724,23.337869
ВТУ Т. КАБЛЕШКОВ,2013,42.679387,23.378717
ВТУ Т. КАБЛЕШКОВ,2014,42.678998,23.378469
УЛ. КРУМ СТОЯНОВ,2015,42.714034,23.298438
УЛ. КРУМ СТОЯНОВ,2016,42.713758,23.298456
УЛ. ЛАТИНКА,2019,42.581581,23.421758
УЛ. ЛАТИНКА,2020,42.581635,23.421795
АВТОСТАНЦИЯ ИЗТОК,2021,42.703238,23.388528
АВТОСТАНЦИЯ ИЗТОК,2022,42.703015,23.386039
АВТОСТАНЦИЯ ИЗТОК,2023,42.703268,23.387659
АВТОСТАНЦИЯ ИЗТОК,2024,42.703209,23.386332
УЛ. ЛЕШНИКОВА ГОРА,2025,42.630676,23.306391
УЛ. ЛЕШНИКОВА ГОРА,2026,42.630195,23.306789
УЛ. ЛИВАДИТЕ - ПО ЖЕЛАНИЕ,2027,42.816741,23.373946
УЛ. ЛИВАДИТЕ - ПО ЖЕЛАНИЕ,2028,42.816918,23.373873
УЛ. ЛИЛЯЧЕ,2029,42.686515,23.266051
УЛ. ЛИЛЯЧЕ,2030,42.685734,23.266966
УЛ. ЛИЛЯЧЕ,2031,42.687587,23.265945
УЛ. ЛИЛЯЧЕ,2032,42.687549,23.266942
УЛ. ЛУИ АЙЕР,2033,42.662825,23.303446
УЛ. ЛУИ АЙЕР,2034,42.656128,23.297669
УЛ. ЛУИ АЙЕР,2035,42.655858,23.29771
УЛ. ЛУИ АЙЕР,2036,42.664107,23.302625
УЛ. ЛЮБЛЯНА,2037,42.674935,23.263898
УЛ. ЛЮБОТРЪН,2038,42.668719,23.319339
УЛ. ЛЮБОТРЪН,2039,42.668501,23.319263
УЛ. МАКГАХАН,2040,42.706323,23.350868
УЛ. МАКГАХАН,2041,42.703039,23.35127
УЛ. МАКГАХАН,2042,42.706499,23.350179
УЛ. МАЛОМИР,2043,42.655667,23.265547
УЛ. МАЛОМИР,2044,42.65508,23.265543
УЛ. МИЛИН КАМЪК,2045,42.67463,23.329032
УЛ. МИЛИН КАМЪК,2046,42.674554,23.328919
УЛ. КОСМОНАВТ - ПО ЖЕЛАНИЕ,2047,42.712807,23.166412
УЛ. КОСМОНАВТ - ПО ЖЕЛАНИЕ,2048,42.712489,23.16571
УЛ. МОНТЕВИДЕО,2049,42.672137,23.251324
УЛ. МОНТЕВИДЕО,2050,42.671587,23.251792
УЛ. НАДЕЖДА,2051,42.724932,23.281653
УЛ. НАДЕЖДА,2052,42.724572,23.281374
УЛ. НАРОДЕН ГЕРОЙ,2053,42.674453,23.260421
УЛ. НАРОДНО ХОРО,2054,42.67993,23.269007
УЛ. НАРОДНО ХОРО,2055,42.680304,23.269043
УЛ. НАРОДНО ХОРО,2056,42.680562,23.269183
УЛ. НАРОДНО ХОРО,2057,42.680909,23.269516
УЛ. Н. КОПЕРНИК,2059,42.679253,23.361532
УЛ. Н. КОПЕРНИК,2060,42.679303,23.36078
УЛ. НИШАВА,2062,42.66994,23.303908
УЛ. НИШАВА,2063,42.66932,23.30361
ХИТ МАРКЕТ ЛЮЛИН,2064,42.730565,23.265784
ХИТ МАРКЕТ ЛЮЛИН,2065,42.73123,23.266655
УЛ. ОБИКОЛНА,2066,42.648328,23.403802
МЕТРОСТАНЦИЯ ОВЧА КУПЕЛ,2067,42.682325,23.270692
МЕТРОСТАНЦИЯ ОВЧА КУПЕЛ,2068,42.682449,23.270921
УЛ. ОБИКОЛНА,2069,42.648746,23.404504
УЛ. ОБОРИЩЕ,2070,42.693628,23.355463
УЛ. ОБОРИЩЕ,2071,42.692659,23.354965
УЛ. ОБОРИЩЕ,2072,42.693733,23.355247
УЛ. ОБОРИЩЕ,2073,42.692658,23.355185
УЛ. ОБОРИЩЕ,2074,42.69319,23.354621
УЛ. ОДРИН,2075,42.699442,23.30389
